transaction_id,listing_id,property_id,agent_id,customer_id,city,deal_date,deal_price,commission_amount,payment_mode,deal_status
T00003497,L0005351,P004177,A00016,C001499,Sylhet,2024-01-08,14970642.0,336839,Mortgage,Completed
T00003498,L0000305,P000971,A00183,C002473,Khulna,2022-03-20,11993894.0,382605,Mortgage,Completed
T00003499,L0006395,P004095,A00245,C004120,Sylhet,2024-04-28,19490037.0,399546,Cash,Completed
T00003500,L0003545,P003172,A00177,C002288,Chattogram,2022-11-14,11006153.0,290562,Mortgage,Completed
T00003501,L0006140,P001113,A00033,C007583,Dhaka,2023-07-15,11231039.0,260560,Mortgage,Disputed
T00003502,L0007164,P004189,A00265,C001550,Khulna,2022-08-24,7155180.0,204638,Installment,Completed
T00003503,L0001269,P001473,A00211,C004734,Rangpur,2023-04-06,8306578.0,241721,Cash,Completed
T00003504,L0005766,P003046,A00019,C003374,Chattogram,2024-09-07,16965247.0,476723,Cash,Completed
T00003505,L0008125,P000865,A00086,C005023,Dhaka,2023-02-20,13486896.0,265692,Mortgage,Completed
T00003506,L0002840,P000360,A00054,C007241,Khulna,2023-10-19,6728719.0,187058,Cash,Completed
T00003507,L0001155,P004425,A00239,C000658,Rajshahi,2024-09-28,11054784.0,277475,Cash,Completed
T00003508,L0008281,P003847,A00046,C005336,Dhaka,2023-02-15,33505584.0,579647,Cash,Completed
T00003509,L0003696,P003103,A00085,C001859,Barishal,2022-10-23,5184506.0,114578,Cash,Completed
T00003510,L0003811,P001025,A00290,C004783,Khulna,2025-01-08,24232311.0,583999,Mortgage,Completed
T00003511,L0004356,P003619,A00157,C004372,Rajshahi,2024-05-05,19512303.0,495612,Installment,Completed
T00003512,L0000247,P000452,A00209,C002385,Chattogram,2023-12-31,10418465.0,302135,Installment,Completed
T00003513,L0007237,P002936,A00041,C003989,Dhaka,2024-05-11,27622265.0,574543,Cash,Completed
T00003514,L0007081,P001727,A00005,C005453,Chattogram,2023-05-08,14079075.0,454754,Cash,Completed
T00003515,L0008442,P003645,A00060,C000544,Dhaka,2024-09-09,10257198.0,185655,Installment,Completed
T00003516,L0004219,P004409,A00123,C001508,Chattogram,2024-12-23,9851401.0,245300,,Completed
T00003517,L0006317,P003676,A00032,C001057,Chattogram,2023-01-05,14750916.0,454328,Mortgage,Completed
T00003518,L0002033,P001269,A00166,C004984,Chattogram,2023-12-06,27105124.0,899890,Mortgage,Completed
T00003519,L0008438,P000030,A00238,C004444,Chattogram,2022-03-17,9896071.0,248391,Cash,Completed
T00003520,L0000384,P003324,A00067,C000166,Dhaka,2025-01-14,24351285.0,664790,Cash,Completed
T00003521,L0002371,P001270,A00083,C002575,Sylhet,2023-04-24,10824441.0,304167,Installment,Completed
T00003522,L0002056,P003990,A00173,C004101,Dhaka,2024-12-24,20219400.0,606582,Installment,Completed
T00003523,L0001432,P000957,A00202,C003483,Rangpur,2024-03-06,6185156.0,150918,Mortgage,Completed
T00003524,L0007718,P000024,A00287,C003648,Dhaka,2022-09-15,12287817.0,213808,Cash,Completed
T00003525,L0001238,P002563,A00157,C003573,Dhaka,2023-07-27,9644826.0,244979,Cash,Completed
T00003526,L0000362,P002959,A00141,C005904,Khulna,2022-06-30,12602662.0,257094,Cash,Completed
T00003527,L0000604,P000294,A00283,C003729,Mymensingh,2024-05-15,24768618.0,646461,Mortgage,Completed
T00003528,L0005363,P001450,A00016,C007384,Rangpur,2022-05-05,16370925.0,368346,Installment,Completed
T00003529,L0007817,P002317,A00208,C003420,Barishal,2022-07-10,5514577.0,135107,Cash,Completed
T00003530,L0007845,P003727,A00274,C007255,Dhaka,2023-05-15,23530203.0,451780,Mortgage,Completed
T00003531,L0002193,P003994,A00233,C007244,Dhaka,2023-07-02,9428333.0,217794,Mortgage,Completed
T00003532,L0007965,P000522,A00214,C002482,Khulna,2023-11-06,10051189.0,208060,Mortgage,Completed
T00003533,L0008127,P003387,A00130,C004002,Rangpur,2023-06-08,21508172.0,595776,Installment,Completed
T00003534,L0005414,P001650,A00274,C001195,Rajshahi,2024-01-05,8454454.0,162326,Cash,Completed
T00003535,L0008475,P001930,A00090,C007837,Dhaka,2023-06-15,13902444.0,371195,Cash,Completed
T00003536,L0002211,P002430,A00062,C001928,Barishal,2023-10-18,7591022.0,177630,Mortgage,Completed
T00003537,L0005331,P000299,A00074,C001946,Rangpur,2025-01-30,14045564.0,349735,Cash,Completed
T00003538,L0004663,P000917,A00105,C007682,Chattogram,2022-07-09,18755462.0,540157,Mortgage,Completed
T00003539,L0002600,P000905,A00195,C006869,Chattogram,2023-10-07,7181982.0,231260,Cash,Completed
T00003540,L0006899,P001545,A00276,C002341,Dhaka,2024-12-15,16611931.0,420282,Mortgage,Completed
T00003541,L0000035,P001854,A00279,C003817,Dhaka,2022-06-28,32419981.0,635432,Mortgage,Completed
T00003542,L0006616,P000085,A00014,C000680,Chattogram,2022-07-12,14355890.0,325879,Cash,Completed
T00003543,L0008447,P001029,A00166,C006019,Dhaka,2022-10-08,15355055.0,509788,Installment,Completed
T00003544,L0001099,P003227,A00188,C000711,Rajshahi,2022-11-19,5491071.0,141670,Cash,Completed
T00003545,L0001353,P001156,A00275,C002522,Dhaka,2024-12-18,17772336.0,440754,Cash,Completed
T00003546,L0007645,P000263,A00103,C006483,Sylhet,2022-05-26,6934996.0,182390,Mortgage,Completed
T00003547,L0006514,P003247,A00063,C004047,Dhaka,2024-04-30,26104142.0,845774,Installment,Completed
T00003548,L0007728,P000512,A00224,C004612,Dhaka,2023-02-18,15440608.0,350502,Mortgage,Completed
T00003549,L0003163,P001901,A00181,C007344,Barishal,2022-07-09,12424014.0,247238,Mortgage,Completed
T00003550,L0001987,P002277,A00127,C003590,Chattogram,2023-04-27,11109793.0,268857,Cash,Completed
T00003551,L0006202,P000105,A00290,C007954,Chattogram,2023-05-05,23087247.0,556403,Mortgage,Completed
T00003552,L0004921,P001015,A00253,C006057,Chattogram,2024-08-14,13583958.0,442837,Mortgage,Completed
T00003553,L0001633,P002737,A00026,C001762,Dhaka,2024-08-05,10430792.0,279545,Installment,Completed
T00003554,L0007141,P002328,A00149,C004512,Mymensingh,2025-01-06,8759087.0,246130,Cash,Completed
T00003555,L0000459,P003366,A00279,C004101,Chattogram,2023-05-24,19997438.0,391950,Mortgage,Completed
T00003556,L0004378,P002656,A00278,C003492,Sylhet,2023-05-23,9813807.0,277731,Cash,Completed
T00003557,L0007150,P000736,A00046,C001258,Sylhet,2024-12-12,11439561.0,197904,Mortgage,Completed
T00003558,L0003770,P003591,A00270,C003879,Barishal,2024-07-26,7293914.0,194748,Cash,Completed
T00003559,L0005254,P003731,A00140,C004888,Dhaka,2022-04-11,18616096.0,523112,Cash,Completed
T00003560,L0008394,P001966,A00182,C005031,Chattogram,2022-07-20,14225119.0,450936,Cash,Completed
T00003561,L0007343,P001134,A00147,C006683,Dhaka,2022-11-02,25561147.0,667146,Mortgage,Completed
T00003562,L0004804,P000023,A00202,C002902,Mymensingh,2022-04-11,10143371.0,247498,Cash,Completed
T00003563,L0004402,P000144,A00066,C001419,Dhaka,2023-01-05,14361865.0,295854,Cash,Completed
T00003564,L0003556,P002913,A00219,C001678,Chattogram,2024-07-19,13964657.0,342134,Cash,Completed
T00003565,L0005914,P004041,A00178,C002957,Chattogram,2023-05-23,13412591.0,240085,Mortgage,Completed
T00003566,L0002162,P003213,A00082,C003233,Dhaka,2023-05-11,8076877.0,121153,Installment,Completed
T00003567,L0007372,P003667,A00173,C004179,Dhaka,2024-01-31,24948343.0,748450,Cash,Completed
T00003568,L0000951,P004421,A00144,C002585,Chattogram,2022-09-23,6258399.0,157712,Installment,Completed
T00003569,L0001982,P004224,A00248,C005269,Khulna,2023-11-14,7500731.0,160516,Mortgage,Completed
T00003570,L0008441,P002210,A00120,C004099,Chattogram,2024-07-17,24982060.0,679512,Cash,Completed
T00003571,L0005768,P003434,A00115,C004314,Sylhet,2022-09-11,17599818.0,367836,Installment,Completed
T00003572,L0008150,P001319,A00011,C001561,Sylhet,2022-05-16,9104801.0,236725,Mortgage,Completed
T00003573,L0001311,P001492,A00194,C005442,Sylhet,2022-05-01,7586286.0,187381,Mortgage,Completed
T00003574,L0007850,P000901,A00284,C002891,Sylhet,2023-06-28,11043934.0,231923,Cash,Completed
T00003575,L0002543,P000846,A00264,C007633,Mymensingh,2024-02-02,10129584.0,232980,Cash,Completed
T00003576,L0002410,P001645,A00267,C006224,Rangpur,2024-04-19,13788699.0,359885,Cash,Completed
T00003577,L0002982,P004085,A00048,C005448,Barishal,2023-02-09,8643212.0,206573,Mortgage,Completed
T00003578,L0007664,P001647,A00174,C004716,Mymensingh,2023-09-12,12315505.0,338676,Installment,Completed
T00003579,L0003204,P001497,A00030,C000115,Rangpur,2022-02-01,14549841.0,378296,Installment,Completed
T00003580,L0008260,P004290,A00004,C001035,Rangpur,2025-01-10,15360734.0,399379,Cash,Completed
T00003581,L0002749,P004472,A00268,C005245,Barishal,2023-02-12,5906240.0,148247,Mortgage,Completed
T00003582,L0008098,P003355,A00176,C004255,Dhaka,2023-09-26,31408312.0,863729,Cash,Completed
T00003583,L0006036,P000089,A00282,C004358,Dhaka,2024-05-26,16294827.0,404112,Cash,Completed
T00003584,L0003357,P003762,A00041,C006873,Dhaka,2024-04-26,10443474.0,217224,Cash,Completed
T00003585,L0000316,P003193,A00295,C004169,Sylhet,2023-02-02,7165963.0,147619,Cash,Completed
T00003586,L0003576,P003538,A00253,C004312,Dhaka,2024-04-11,12387873.0,403845,Cash,Completed
T00003587,L0001984,P001635,A00160,C001428,Khulna,2024-05-26,25842105.0,700321,Cash,Completed
T00003588,L0006880,P000103,A00146,C000794,Khulna,2024-07-07,6845260.0,165655,Installment,Completed
T00003589,L0006083,P001977,A00137,C003298,Barishal,2022-09-21,13057901.0,278133,Installment,Completed
T00003590,L0008232,P000472,A00149,C000069,Sylhet,2024-03-08,9372633.0,263371,,Completed
T00003591,L0001781,P002970,A00042,C002701,Sylhet,2022-08-19,25264758.0,386551,Mortgage,Completed
T00003592,L0004028,P003668,A00006,C001297,Rajshahi,2022-03-14,8298884.0,152699,Mortgage,Completed
T00003593,L0006289,P004030,A00103,C004114,Sylhet,2023-07-19,15927860.0,418903,Mortgage,Completed
T00003594,L0003956,P003279,A00238,C002080,Dhaka,2022-10-31,12521463.0,314289,Mortgage,Completed
T00003595,L0004656,P002894,A00236,C006334,Barishal,2024-07-23,11045127.0,182245,Mortgage,Completed
T00003596,L0000188,P002650,A00252,C006269,Barishal,2024-07-07,4604322.0,109122,Mortgage,Completed
T00003597,L0007984,P000187,A00184,C001889,Dhaka,2023-09-30,12588431.0,382688,Cash,Completed
T00003598,L0005404,P003085,A00120,C004393,Rangpur,2023-10-07,19087583.0,519182,Mortgage,Completed
T00003599,L0006757,P004145,A00001,C001991,Dhaka,2022-10-06,31844923.0,824784,Cash,Completed
T00003600,L0007027,P001387,A00108,C003392,Chattogram,2022-06-15,10491667.0,229768,Installment,Completed
T00003601,L0000516,P003020,A00040,C003506,Rajshahi,2024-09-30,8029276.0,244893,Mortgage,Completed
T00003602,L0000201,P003337,A00226,C000447,Khulna,2025-01-12,7214327.0,165930,Installment,Completed
T00003603,L0003043,P003244,A00100,C007366,Mymensingh,2024-06-24,6018894.0,186586,,Completed
T00003604,L0003035,P000331,A00141,C000597,Dhaka,2024-04-20,11635188.0,237358,Cash,Completed
T00003605,L0003462,P002943,A00296,C006189,Mymensingh,2023-06-10,8524680.0,173051,Mortgage,Completed
T00003606,L0001199,P000203,A00246,C005249,Barishal,2023-03-13,3781916.0,88875,Mortgage,Completed
T00003607,L0001271,P002691,A00079,C007549,Chattogram,2023-05-20,21642465.0,400386,Mortgage,Completed
T00003608,L0003563,P002141,A00207,C005172,Chattogram,2022-01-17,14629269.0,261864,Mortgage,Completed
T00003609,L0006775,P000715,A00246,C000845,Chattogram,2024-09-18,10589583.0,248855,Mortgage,Completed
T00003610,L0004431,P001373,A00231,C007835,Dhaka,2022-08-20,17831821.0,465411,Cash,Completed
T00003611,L0004654,P003805,A00107,C007913,Dhaka,2024-08-05,27234958.0,590999,Cash,Completed
T00003612,L0000812,P003531,A00175,C005452,Dhaka,2024-04-16,10260872.0,287304,Mortgage,Completed
T00003613,L0002403,P002444,A00248,C005918,Chattogram,2025-01-10,15307130.0,327573,Mortgage,Completed
T00003614,L0004757,P001709,A00171,C007598,Chattogram,2024-10-17,7859139.0,216912,Cash,Completed
T00003615,L0006073,P004069,A00026,C007346,Dhaka,2022-06-17,22953691.0,615159,Mortgage,Completed
T00003616,L0003536,P004406,A00147,C007549,Sylhet,2023-09-29,8218690.0,214508,Mortgage,Completed
T00003617,L0006738,P000996,A00135,C006965,Barishal,2023-12-29,11159179.0,177431,Cash,Completed
T00003618,L0007936,P004470,A00069,C003473,Rajshahi,2023-12-16,9058692.0,194762,Cash,Completed
T00003619,L0004335,P000973,A00062,C002409,Mymensingh,2024-10-06,9098730.0,212910,Installment,Completed
T00003620,L0006505,P000734,A00207,C006252,Rajshahi,2024-04-23,7944565.0,142208,Installment,Completed
T00003621,L0008045,P002715,A00121,C000975,Chattogram,2023-11-05,12719660.0,306544,,Completed
T00003622,L0006598,P002696,A00196,C004953,Chattogram,2022-03-15,12335399.0,352792,Installment,Completed
T00003623,L0000924,P002507,A00194,C001265,Chattogram,2024-01-15,10655266.0,263185,Mortgage,Completed
T00003624,L0004855,P001384,A00087,C004073,Dhaka,2024-03-24,7774160.0,220009,Mortgage,Completed
T00003625,L0002804,P000927,A00244,C000199,Chattogram,2024-02-07,11741363.0,366331,Mortgage,Completed
T00003626,L0006246,P003536,A00074,C007166,Dhaka,2022-09-02,35903479.0,893997,Cash,Completed
T00003627,L0004322,P000066,A00130,C004986,Sylhet,2023-11-07,12611156.0,349329,Installment,Completed
T00003628,L0001784,P002616,A00165,C001513,Dhaka,2024-12-16,36987640.0,773042,,Completed
T00003629,L0008248,P001361,A00126,C003606,Chattogram,2024-03-21,7597286.0,189932,Mortgage,Completed
T00003630,L0001266,P003991,A00002,C007716,Rajshahi,2024-03-07,7058276.0,221630,Cash,Completed
T00003631,L0005067,P000413,A00037,C001269,Barishal,2024-07-02,7966424.0,214297,Cash,Disputed
T00003632,L0007834,P003543,A00275,C007348,Mymensingh,2024-12-29,21579430.0,535170,Mortgage,Completed
T00003633,L0003749,P002356,A00227,C002443,Chattogram,2024-03-30,9116738.0,205127,Mortgage,Completed
T00003634,L0000532,P003514,A00293,C004318,Dhaka,2024-12-18,22400632.0,580176,Mortgage,Completed
T00003635,L0003431,P004291,A00054,C007315,Barishal,2024-04-18,11582932.0,322006,Cash,Completed
T00003636,L0007187,P003660,A00219,C004330,Chattogram,2025-01-18,23173898.0,567761,Cash,Completed
T00003637,L0003025,P003933,A00183,C005864,Barishal,2022-08-30,9119659.0,290917,Cash,Completed
T00003638,L0004651,P002520,A00234,C005768,Khulna,2024-04-17,8663060.0,266822,Mortgage,Completed
T00003639,L0004133,P001315,A00060,C000551,Sylhet,2022-10-21,8332389.0,150816,Cash,Completed
T00003640,L0005320,P000282,A00031,C000021,Dhaka,2023-08-19,21032555.0,473232,Mortgage,Completed
T00003641,L0003777,P000557,A00251,C004189,Khulna,2024-12-19,25185205.0,813482,Mortgage,Completed
T00003642,L0001314,P000562,A00239,C000979,Dhaka,2022-11-24,9095426.0,228295,Cash,Completed
T00003643,L0008472,P002601,A00025,C007514,Dhaka,2024-11-18,27518998.0,531117,Installment,Completed
T00003644,L0005048,P000742,A00092,C007953,Rangpur,2022-06-07,16399333.0,398504,Cash,Completed
T00003645,L0005480,P000230,A00039,C001350,Rangpur,2024-12-03,4689389.0,109732,Mortgage,Completed
T00003646,L0008000,P002220,A00012,C002003,Chattogram,2024-06-25,18010969.0,322396,Mortgage,Completed
T00003647,L0004112,P004266,A00158,C004528,Dhaka,2023-06-13,22602105.0,648680,Installment,Completed
T00003648,L0006318,P000547,A00183,C005267,Rangpur,2023-12-17,6856354.0,218718,Mortgage,Completed
T00003649,L0000998,P001731,A00198,C007280,Dhaka,2022-12-13,21996966.0,571921,Cash,Completed
T00003650,L0003871,P000647,A00195,C002907,Rajshahi,2022-10-01,11265324.0,362743,,Completed
T00003651,L0003638,P003684,A00019,C002093,Rajshahi,2024-11-29,6693862.0,188098,Cash,Completed
T00003652,L0006169,P003212,A00021,C007020,Dhaka,2022-03-05,14800804.0,270855,Installment,Completed
T00003653,L0006852,P003520,A00094,C000244,Dhaka,2023-05-27,20409765.0,561269,Cash,Completed
T00003654,L0000289,P000867,A00276,C006027,Rangpur,2023-02-11,9092922.0,230051,Mortgage,Completed
T00003655,L0003215,P000758,A00242,C002901,Khulna,2024-02-15,17713181.0,265698,Cash,Completed
T00003656,L0004176,P002599,A00131,C003303,Dhaka,2023-12-13,13310917.0,314138,Installment,Completed
T00003657,L0002897,P004235,A00175,C006129,Mymensingh,2023-04-20,8187661.0,229255,Mortgage,Completed
T00003658,L0005173,P000190,A00292,C003386,Chattogram,2022-12-28,8750395.0,217885,Mortgage,Completed
T00003659,L0008296,P002762,A00245,C003704,Rangpur,2024-06-30,10505234.0,215357,Mortgage,Completed
T00003660,L0006386,P004321,A00063,C002801,Dhaka,2024-04-28,20075954.0,650461,Cash,Completed
T00003661,L0005947,P000700,A00145,C003134,Khulna,2022-02-26,8183546.0,222592,Cash,Completed
T00003662,L0001354,P001787,A00151,C006711,Mymensingh,2022-03-31,9707653.0,179592,Cash,Completed
T00003663,L0003761,P004138,A00212,C005043,Dhaka,2024-10-19,27543102.0,694086,Mortgage,Completed
T00003664,L0007304,P000808,A00258,C000956,Dhaka,2024-07-16,20878197.0,553272,Mortgage,Completed
T00003665,L0005307,P001564,A00070,C000791,Khulna,2024-02-20,10409341.0,267520,Cash,Completed
T00003666,L0007243,P000846,A00024,C004253,Mymensingh,2022-02-20,10755959.0,278579,Mortgage,Completed
T00003667,L0000372,P001236,A00247,C006813,Sylhet,2024-06-16,10974984.0,241450,Mortgage,Completed
T00003668,L0002392,P003429,A00081,C000225,Dhaka,2024-09-06,17271869.0,395526,Cash,Completed
T00003669,L0006964,P002666,A00044,C002891,Chattogram,2022-12-12,6305773.0,220702,Cash,Completed
T00003670,L0001241,P003049,A00284,C002750,Sylhet,2023-07-03,7905719.0,166020,Mortgage,Completed
T00003671,L0004639,P003167,A00196,C001690,Barishal,2023-07-17,7741100.0,221395,Mortgage,Completed
T00003672,L0005919,P002845,A00174,C001792,Dhaka,2024-02-01,25142482.0,691418,Cash,Completed
T00003673,L0007648,P003625,A00053,C002678,Dhaka,2022-05-15,9318919.0,177059,Mortgage,Completed
T00003674,L0004050,P002853,A00007,C005704,Sylhet,2024-01-23,11561897.0,230082,Mortgage,Completed
T00003675,L0006442,P003047,A00232,C003671,Khulna,2024-02-17,5900748.0,120375,Cash,Completed
T00003676,L0000398,P003569,A00129,C006007,Rajshahi,2023-06-10,5631188.0,105303,Mortgage,Completed
T00003677,L0006211,P002531,A00160,C004009,Rangpur,2024-01-22,7155688.0,193919,Cash,Completed
T00003678,L0004915,P003197,A00215,C003610,Dhaka,2024-11-02,23023153.0,607811,Mortgage,Completed
T00003679,L0000589,P000200,A00051,C002028,Khulna,2023-05-25,8912046.0,243299,Cash,Completed
T00003680,L0001566,P001508,A00220,C000039,Mymensingh,2023-06-23,5523097.0,110462,Cash,Completed
T00003681,L0000808,P002242,A00058,C004773,Sylhet,2023-10-09,28987091.0,707285,Cash,Completed
T00003682,L0000237,P000369,A00192,C000437,Dhaka,2024-08-10,9619755.0,190471,Mortgage,Completed
T00003683,L0006930,P003272,A00235,C003215,Mymensingh,2022-06-18,17042277.0,347662,Mortgage,Completed
T00003684,L0000408,P001325,A00063,C006388,Khulna,2022-04-26,12126451.0,392897,Cash,Completed
T00003685,L0007502,P001302,A00080,C001135,Rajshahi,2023-02-22,6418111.0,172647,Mortgage,Completed
T00003686,L0001703,P004322,A00216,C000387,Dhaka,2023-12-08,12681878.0,336070,Installment,Completed
T00003687,L0004842,P001034,A00039,C003163,Sylhet,2022-04-30,7164515.0,167650,Mortgage,Completed
T00003688,L0003026,P001825,A00275,C002481,Rajshahi,2024-06-05,5454447.0,135270,Mortgage,Completed
T00003689,L0003635,P000529,A00080,C003923,Barishal,2023-10-30,7619653.0,204969,Installment,Completed
T00003690,L0003558,P003191,A00189,C001990,Dhaka,2024-06-27,14043993.0,289306,Installment,Completed
T00003691,L0008269,P001918,A00278,C001379,Dhaka,2022-09-19,37673538.0,1066161,Mortgage,Completed
T00003692,L0003580,P001279,A00255,C006894,Chattogram,2023-02-19,6470301.0,207050,Mortgage,Completed
T00003693,L0008225,P002020,A00060,C005245,Barishal,2023-06-01,8160134.0,147698,Installment,Completed
T00003694,L0002401,P002363,A00282,C004608,Dhaka,2022-09-03,14897374.0,369455,Cash,Completed
T00003695,L0003490,P003033,A00013,C007653,Dhaka,2022-12-14,48354582.0,1310409,Mortgage,Completed
T00003696,L0007436,P003074,A00110,C006430,Khulna,2025-01-24,7315693.0,154361,Cash,Completed
T00003697,L0005135,P000237,A00290,C001840,Barishal,2023-07-28,3808680.0,91789,Mortgage,Completed
T00003698,L0007945,P001880,A00130,C007406,Mymensingh,2023-05-15,14354919.0,397631,Installment,Completed
T00003699,L0003697,P002228,A00211,C000290,Rangpur,2022-08-31,9513915.0,276855,Cash,Completed
T00003700,L0001741,P003939,A00035,C000341,Rajshahi,2022-10-29,9198720.0,240087,Mortgage,Completed
T00003701,L0003323,P004211,A00018,C001222,Dhaka,2024-12-01,8825563.0,240055,Installment,Completed
T00003702,L0004781,P000641,A00056,C005285,Barishal,2023-04-16,4959080.0,127448,Cash,Completed
T00003703,L0001316,P003171,A00161,C003618,Rangpur,2024-09-13,13490283.0,317022,Installment,Completed
T00003704,L0000002,P000116,A00138,C001157,Dhaka,2023-01-01,12741585.0,392441,Mortgage,Completed
T00003705,L0004555,P001893,A00205,C005072,Chattogram,2024-07-21,7830676.0,211428,Mortgage,Completed
T00003706,L0001429,P000142,A00135,C006705,Dhaka,2024-02-01,19671225.0,312772,Installment,Completed
T00003707,L0008297,P002924,A00282,C000041,Dhaka,2023-04-09,9303694.0,230732,Cash,Completed
T00003708,L0006381,P001479,A00022,C003977,Khulna,2023-06-11,6041317.0,164324,Mortgage,Completed
T00003709,L0007892,P002312,A00051,C000529,Barishal,2024-07-10,8234751.0,224809,Mortgage,Completed
T00003710,L0003436,P003542,A00154,C001004,Mymensingh,2023-10-26,12102620.0,360658,Mortgage,Completed
T00003711,L0006761,P000075,A00259,C002606,Khulna,2024-12-16,12218616.0,427652,Cash,Completed
T00003712,L0007398,P004001,A00163,C003718,Dhaka,2024-03-19,18742110.0,468553,Mortgage,Completed
T00003713,L0007395,P001528,A00135,C002631,Dhaka,2023-12-05,17703063.0,281479,Cash,Completed
T00003714,L0007647,P000896,A00260,C000684,Dhaka,2024-10-19,14371681.0,408156,Mortgage,Completed
T00003715,L0002734,P003807,A00158,C007201,Chattogram,2022-04-12,16924752.0,485740,Mortgage,Completed
T00003716,L0008069,P003378,A00069,C001760,Sylhet,2024-06-16,7661622.0,164725,Mortgage,Completed
T00003717,L0005262,P002198,A00245,C002929,Rajshahi,2022-10-25,5587412.0,114542,Mortgage,Completed
T00003718,L0003195,P004486,A00087,C006711,Sylhet,2022-07-22,10058299.0,284650,Cash,Completed
T00003719,L0003889,P001232,A00055,C005882,Mymensingh,2023-02-28,5051596.0,167713,Installment,Completed
T00003720,L0002359,P002817,A00216,C007871,Rajshahi,2022-08-04,4800478.0,127213,Installment,Completed
T00003721,L0007040,P002640,A00270,C002877,Rajshahi,2022-07-26,4522454.0,120750,Cash,Completed
T00003722,L0008188,P002676,A00035,C005006,Chattogram,2024-04-16,15690736.0,409528,Cash,Completed
T00003723,L0003424,P003315,A00014,C005333,Chattogram,2022-10-18,10822987.0,245682,Mortgage,Completed
T00003724,L0007370,P003100,A00221,C005197,Dhaka,2023-01-05,7452672.0,176628,Mortgage,Completed
T00003725,L0004198,P001595,A00066,C006177,Chattogram,2022-09-19,15804192.0,325566,,Completed
T00003726,L0001363,P004452,A00110,C003638,Khulna,2023-03-30,21907873.0,462256,Cash,Completed
T00003727,L0001396,P000615,A00086,C006538,Sylhet,2022-11-08,25725024.0,506783,Mortgage,Completed
T00003728,L0002636,P000463,A00175,C007912,Dhaka,2023-06-19,8786920.0,246034,Cash,Completed
T00003729,L0007980,P002406,A00213,C005409,Dhaka,2024-08-24,22511268.0,486243,Mortgage,Completed
T00003730,L0000640,P003271,A00055,C007601,Sylhet,2023-09-24,8109586.0,269238,Mortgage,Completed
T00003731,L0001327,P002145,A00142,C002343,Dhaka,2023-09-18,26751754.0,548411,Mortgage,Completed
T00003732,L0003014,P003181,A00098,C002100,Rajshahi,2023-10-02,9462180.0,218576,Cash,Completed
T00003733,L0003112,P002777,A00141,C002377,Rajshahi,2023-08-27,21479779.0,438187,Cash,Completed
T00003734,L0001451,P000626,A00013,C006461,Dhaka,2022-11-29,13710285.0,371549,Mortgage,Completed
T00003735,L0007329,P001643,A00214,C001095,Rangpur,2023-12-11,16175879.0,334841,Mortgage,Completed
T00003736,L0002709,P000326,A00290,C005305,Rangpur,2023-04-30,10960400.0,264146,Mortgage,Completed
T00003737,L0003714,P000051,A00004,C005790,Khulna,2023-03-01,5733710.0,149076,Cash,Completed
T00003738,L0002017,P001423,A00077,C003073,Khulna,2023-10-24,6580732.0,162544,Mortgage,Completed
T00003739,L0005650,P000873,A00037,C005617,Chattogram,2025-01-11,11992140.0,322589,Mortgage,Completed
T00003740,L0005657,P003022,A00233,C001931,Dhaka,2025-02-15,25797941.0,595932,Mortgage,Completed
T00003741,L0002763,P000673,A00276,C002284,Mymensingh,2025-01-06,4508759.0,114072,Mortgage,Completed
T00003742,L0002951,P001414,A00053,C007861,Dhaka,2023-05-30,15404688.0,292689,Cash,Completed
T00003743,L0002973,P002962,A00134,C007733,Khulna,2023-02-20,13267133.0,391380,Mortgage,Completed
T00003744,L0007019,P002895,A00186,C001320,Dhaka,2022-04-27,34994314.0,1063827,Mortgage,Completed
T00003745,L0004729,P003647,A00040,C003655,Dhaka,2024-03-02,17998196.0,548945,Cash,Completed
T00003746,L0007038,P000631,A00083,C000186,Rajshahi,2022-07-04,11752700.0,330251,Mortgage,Completed
T00003747,L0003142,P000710,A00189,C003897,Dhaka,2024-05-04,26937916.0,554921,Installment,Completed
T00003748,L0007301,P002916,A00133,C007758,Sylhet,2024-12-24,16855521.0,414646,Mortgage,Completed
T00003749,L0004297,P003094,A00073,C000680,Dhaka,2022-06-19,14429552.0,262618,Cash,Completed
T00003750,L0003207,P003258,A00205,C003409,Dhaka,2022-09-30,14887520.0,401963,Mortgage,Completed
T00003751,L0003493,P002621,A00242,C006432,Rajshahi,2023-07-28,8982510.0,134738,Mortgage,Completed
T00003752,L0002859,P000069,A00263,C004900,Khulna,2023-01-29,15447511.0,364561,Mortgage,Completed
T00003753,L0008264,P002482,A00240,C003851,Mymensingh,2024-01-21,14565471.0,356854,Cash,Completed
T00003754,L0008332,P000947,A00202,C002355,Khulna,2024-04-01,3830703.0,93469,Cash,Completed
T00003755,L0007738,P001796,A00169,C005855,Rajshahi,2023-11-23,14066606.0,299619,Cash,Completed
T00003756,L0003452,P001575,A00116,C006560,Chattogram,2023-01-11,16550637.0,410456,Mortgage,Completed
T00003757,L0002175,P001618,A00205,C003778,Rangpur,2022-07-24,5006924.0,135187,Mortgage,Completed
T00003758,L0001630,P002773,A00084,C005637,Chattogram,2023-03-07,14415547.0,376246,Cash,Completed
T00003759,L0005678,P000312,A00217,C007708,Barishal,2024-03-25,24195644.0,728289,Mortgage,Completed
T00003760,L0006503,P004242,A00260,C005400,Rangpur,2023-01-25,4712052.0,133822,Mortgage,Completed
